"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)"
"0.54075","0.0847625","","0.03730984"
"0.541","0.084742","3.004","0.03737348"
"0.54125","0.084742","","0.03743712"
"0.5415","0.084742","","0.03750077"
"0.54175","0.084742","","0.03756441"
"0.542","0.084742","3.004","0.03762805"
"0.54225","0.084742","","0.03769167"
"0.5425","0.084742","","0.03775529"
"0.54275","0.084742","","0.03781891"
"0.543","0.084742","3.003","0.03788253"
"0.54325","0.085049","","0.0379464"
"0.5435","0.085356","","0.0380105"
"0.54375","0.085663","","0.03807484"
"0.544","0.08597","3.004","0.0381394"
"0.54425","0.0856835","","0.03820375"
"0.5445","0.085397","","0.03826788"
"0.54475","0.0851105","","0.0383318"
"0.545","0.084824","3.004","0.0383955"
"0.54525","0.084824","","0.0384592"
"0.5455","0.084824","","0.03852291"
"0.54575","0.084824","","0.03858661"
"0.546","0.084824","3.004","0.03865031"
"0.54625","0.084824","","0.03871402"
"0.5465","0.084824","","0.03877772"
"0.54675","0.084824","","0.03884142"
"0.547","0.084824","3.004","0.03890512"
"0.54725","0.08492625","","0.03896888"
"0.5475","0.0850285","","0.03903272"
"0.54775","0.08513075","","0.03909663"
"0.548","0.085233","3.003","0.03916062"
"0.54825","0.0853355","","0.0392247"
"0.5485","0.085438","","0.03928887"
"0.54875","0.0855405","","0.03935311"
"0.549","0.085643","3.004","0.03941743"
"0.54925","0.08543825","","0.03948159"
"0.5495","0.0852335","","0.0395456"
"0.54975","0.08502875","","0.03960946"
"0.55","0.084824","3.004","0.03967316"
"0.55025","0.0848445","","0.03973688"
"0.5505","0.084865","","0.03980061"
"0.55075","0.0848855","","0.03986436"
"0.551","0.084906","3.004","0.03992813"
"0.55125","0.0848855","","0.03999185"
"0.5515","0.084865","","0.04005557"
"0.55175","0.0848445","","0.04011926"
"0.552","0.084824","3.003","0.04018295"
"0.55225","0.0851515","","0.04024689"
"0.5525","0.085479","","0.04031109"
"0.55275","0.0858065","","0.04037553"
"0.553","0.086134","3.004","0.04044022"
"0.55325","0.0858065","","0.04050464"
"0.5535","0.085479","","0.04056881"
"0.55375","0.0851515","","0.04063274"
"0.554","0.084824","3.003","0.04069642"
"0.55425","0.084824","","0.0407601"
"0.5545","0.084824","","0.04082378"
"0.55475","0.084824","","0.04088746"
"0.555","0.084824","3.003","0.04095114"
"0.55525","0.084824","","0.04101485"
"0.5555","0.084824","","0.04107855"
"0.55575","0.084824","","0.04114225"
"0.556","0.084824","3.004","0.04120596"
"0.55625","0.084824","","0.04126966"
"0.5565","0.084824","","0.04133336"
"0.55675","0.084824","","0.04139706"
"0.557","0.084824","3.004","0.04146077"
"0.55725","0.084824","","0.04152445"
"0.5575","0.084824","","0.04158813"
"0.55775","0.084824","","0.04165181"
"0.558","0.084824","3.003","0.04171549"
"0.55825","0.08519225","","0.04177947"
"0.5585","0.0855605","","0.04184373"
"0.55875","0.08592875","","0.04190826"
"0.559","0.086297","3.004","0.04197307"
"0.55925","0.08590825","","0.04203759"
"0.5595","0.0855195","","0.04210181"
"0.55975","0.08513075","","0.04216575"
"0.56","0.084742","3.004","0.04222939"
"0.56025","0.084742","","0.04229301"
"0.5605","0.084742","","0.04235663"
"0.56075","0.084742","","0.04242025"
"0.561","0.084742","3.003","0.04248387"
"0.56125","0.0847625","","0.04254752"
"0.5615","0.084783","","0.0426112"
"0.56175","0.0848035","","0.04267488"
"0.562","0.084824","3.004","0.04273859"
"0.56225","0.085172","","0.04280255"
"0.5625","0.08552","","0.04286678"
"0.56275","0.085868","","0.04293126"
"0.563","0.086216","3.004","0.04299601"
"0.56325","0.0858475","","0.04306048"
"0.5635","0.085479","","0.04312468"
"0.56375","0.0851105","","0.0431886"
"0.564","0.084742","3.004","0.04325224"
"0.56425","0.0847625","","0.04331589"
"0.5645","0.084783","","0.04337957"
"0.56475","0.0848035","","0.04344325"
"0.565","0.084824","3.004","0.04350696"
"0.56525","0.084824","","0.04357066"
"0.5655","0.084824","","0.04363436"
"0.56575","0.084824","","0.04369806"
"0.566","0.084824","3.004","0.04376177"
"0.56625","0.084824","","0.04382547"
"0.5665","0.084824","","0.04388917"
"0.56675","0.084824","","0.04395288"
"0.567","0.084824","3.004","0.04401658"
"0.56725","0.0848035","","0.04408027"
"0.5675","0.084783","","0.04414394"
"0.56775","0.0847625","","0.04420759"
"0.568","0.084742","3.004","0.04427124"
"0.56825","0.0850695","","0.0443351"
"0.5685","0.085397","","0.04439921"
"0.56875","0.0857245","","0.04446357"
"0.569","0.086052","3.003","0.04452817"
"0.56925","0.0857655","","0.04459258"
"0.5695","0.085479","","0.04465678"
"0.56975","0.0851925","","0.04472076"
"0.57","0.084906","3.004","0.04478452"
"0.57025","0.084865","","0.04484826"
"0.5705","0.084824","","0.04491196"
"0.57075","0.084783","","0.04497563"
"0.571","0.084742","3.004","0.04503927"
"0.57125","0.0847625","","0.04510291"
"0.5715","0.084783","","0.04516656"
"0.57175","0.0848035","","0.04523023"
"0.572","0.084824","3.003","0.04529391"
"0.57225","0.08492625","","0.04535769"
"0.5725","0.0850285","","0.04542154"
"0.57275","0.08513075","","0.04548548"
"0.573","0.085233","3.004","0.04554949"
"0.57325","0.08535575","","0.04561359"
"0.5735","0.0854785","","0.04567778"
"0.57375","0.08560125","","0.04574207"
"0.574","0.085724","3.004","0.04580645"
"0.57425","0.0854785","","0.04587062"
"0.5745","0.085233","","0.04593461"
"0.57475","0.0849875","","0.04599841"
"0.575","0.084742","3.003","0.04606203"
"0.57525","0.084742","","0.04612567"
"0.5755","0.084742","","0.04618932"
"0.57575","0.084742","","0.04625296"
"0.576","0.084742","3.004","0.0463166"
"0.57625","0.0847625","","0.04638023"
"0.5765","0.084783","","0.04644388"
"0.57675","0.0848035","","0.04650755"
"0.577","0.084824","3.003","0.04657123"
"0.57725","0.0851515","","0.04663518"
"0.5775","0.085479","","0.04669938"
"0.57775","0.0858065","","0.04676382"
"0.578","0.086134","3.004","0.0468285"
"0.57825","0.085827","","0.04689294"
"0.5785","0.08552","","0.04695714"
"0.57875","0.085213","","0.04702112"
"0.579","0.084906","3.003","0.04708486"
"0.57925","0.084906","","0.0471486"
"0.5795","0.084906","","0.04721235"
"0.57975","0.084906","","0.04727609"
"0.58","0.084906","3.003","0.04733983"
"0.58025","0.0849265","","0.04740359"
"0.5805","0.084947","","0.04746736"
"0.58075","0.0849675","","0.04753115"
"0.581","0.084988","3.003","0.04759496"
"0.58125","0.084947","","0.04765875"
"0.5815","0.084906","","0.04772252"
"0.58175","0.084865","","0.04778625"
"0.582","0.084824","3.004","0.04784995"
"0.58225","0.0848445","","0.04791365"
"0.5825","0.084865","","0.04797736"
"0.58275","0.0848855","","0.04804109"
"0.583","0.084906","3.003","0.04810483"
"0.58325","0.08525375","","0.04816886"
"0.5835","0.0856015","","0.04823315"
"0.58375","0.08594925","","0.0482977"
"0.584","0.086297","3.004","0.0483625"
"0.58425","0.08594925","","0.04842705"
"0.5845","0.0856015","","0.04849134"
"0.58475","0.08525375","","0.04855536"
"0.585","0.084906","3.004","0.04861913"
"0.58525","0.0848855","","0.04868288"
"0.5855","0.084865","","0.04874661"
"0.58575","0.0848445","","0.04881033"
"0.586","0.084824","3.004","0.04887403"
"0.58625","0.084824","","0.04893771"
"0.5865","0.084824","","0.0490014"
"0.58675","0.084824","","0.04906508"
"0.587","0.084824","3.003","0.04912876"
"0.58725","0.0851515","","0.04919271"
"0.5875","0.085479","","0.0492569"
"0.58775","0.0858065","","0.04932134"
"0.588","0.086134","3.004","0.04938603"
"0.58825","0.085786","","0.04945046"
"0.5885","0.085438","","0.04951462"
"0.58875","0.08509","","0.04957852"
"0.589","0.084742","3.004","0.04964216"
"0.58925","0.084783","","0.04970583"
"0.5895","0.084824","","0.04976954"
"0.58975","0.084865","","0.04983327"
"0.59","0.084906","3.004","0.04989704"
"0.59025","0.0848855","","0.04996076"
"0.5905","0.084865","","0.05002448"
"0.59075","0.0848445","","0.05008817"
"0.591","0.084824","3.003","0.05015185"
"0.59125","0.084824","","0.05021556"
"0.5915","0.084824","","0.05027926"
"0.59175","0.084824","","0.05034296"
"0.592","0.084824","3.004","0.05040667"
"0.59225","0.084824","","0.05047037"
"0.5925","0.084824","","0.05053407"
"0.59275","0.084824","","0.05059777"
"0.593","0.084824","3.004","0.05066148"
"0.59325","0.0851105","","0.0507254"
"0.5935","0.085397","","0.05078953"
"0.59375","0.0856835","","0.05085388"
"0.594","0.08597","3.004","0.05091844"
"0.59425","0.085663","","0.05098277"
"0.5945","0.085356","","0.05104688"
"0.59475","0.085049","","0.05111075"
"0.595","0.084742","3.004","0.05117439"
"0.59525","0.084742","","0.05123801"
"0.5955","0.084742","","0.05130163"
"0.59575","0.084742","","0.05136525"
"0.596","0.084742","3.003","0.05142887"
"0.59625","0.0847625","","0.0514925"
"0.5965","0.084783","","0.05155615"
"0.59675","0.0848035","","0.05161982"
"0.597","0.084824","3.003","0.0516835"
"0.59725","0.08490575","","0.05174727"
"0.5975","0.0849875","","0.05181109"
"0.59775","0.08506925","","0.05187498"
"0.598","0.085151","3.004","0.05193893"
"0.59825","0.0852535","","0.05200295"
"0.5985","0.085356","","0.05206706"
"0.59875","0.0854585","","0.05213123"
"0.599","0.085561","3.004","0.05219549"
"0.59925","0.08537675","","0.05225961"
"0.5995","0.0851925","","0.05232359"
"0.59975","0.08500825","","0.05238743"
"0.6","0.084824","3.004","0.05245113"
"0.60025","0.084824","","0.05251484"
"0.6005","0.084824","","0.05257854"
"0.60075","0.084824","","0.05264224"
"0.601","0.084824","3.004","0.05270594"
"0.60125","0.084824","","0.05276965"
"0.6015","0.084824","","0.05283335"
"0.60175","0.084824","","0.05289705"
"0.602","0.084824","3.004","0.05296076"
"0.60225","0.0851515","","0.0530247"
"0.6025","0.085479","","0.0530889"
"0.60275","0.0858065","","0.05315334"
"0.603","0.086134","3.004","0.05321803"
"0.60325","0.085827","","0.05328246"
"0.6035","0.08552","","0.05334666"
"0.60375","0.085213","","0.05341064"
"0.604","0.084906","3.003","0.05347438"
"0.60425","0.084906","","0.05353815"
"0.6045","0.084906","","0.05360191"
"0.60475","0.084906","","0.05366568"
"0.605","0.084906","3.004","0.05372944"
"0.60525","0.0848855","","0.05379319"
"0.6055","0.084865","","0.05385692"
"0.60575","0.0848445","","0.05392064"
"0.606","0.084824","3.004","0.05398434"
"0.60625","0.084824","","0.05404805"
"0.6065","0.084824","","0.05411175"
"0.60675","0.084824","","0.05417545"
"0.607","0.084824","3.004","0.05423915"
"0.60725","0.084824","","0.05430286"
"0.6075","0.084824","","0.05436656"
"0.60775","0.084824","","0.05443026"
"0.608","0.084824","3.004","0.05449397"
"0.60825","0.08519225","","0.05455795"
"0.6085","0.0855605","","0.0546222"
"0.60875","0.08592875","","0.05468673"
"0.609","0.086297","3.004","0.05475154"
"0.60925","0.08594925","","0.05481607"
"0.6095","0.0856015","","0.05488033"
"0.60975","0.08525375","","0.05494434"
"0.61","0.084906","3.003","0.05500808"
"0.61025","0.0848855","","0.05507181"
"0.6105","0.084865","","0.05513552"
"0.61075","0.0848445","","0.05519922"
"0.611","0.084824","3.003","0.0552629"
"0.61125","0.084824","","0.05532658"
"0.6115","0.084824","","0.05539026"
"0.61175","0.084824","","0.05545395"
"0.612","0.084824","3.003","0.05551763"
"0.61225","0.085172","","0.05558157"
"0.6125","0.08552","","0.05564577"
"0.61275","0.085868","","0.05571024"
"0.613","0.086216","3.003","0.05577497"
"0.61325","0.085868","","0.05583945"
"0.6135","0.08552","","0.05590368"
"0.61375","0.085172","","0.05596764"
"0.614","0.084824","3.004","0.05603135"
"0.61425","0.084824","","0.05609505"
"0.6145","0.084824","","0.05615875"
"0.61475","0.084824","","0.05622245"
"0.615","0.084824","3.004","0.05628616"
"0.61525","0.084824","","0.05634986"
"0.6155","0.084824","","0.05641356"
"0.61575","0.084824","","0.05647727"
"0.616","0.084824","3.004","0.05654097"
"0.61625","0.084824","","0.05660465"
"0.6165","0.084824","","0.05666833"
"0.61675","0.084824","","0.05673201"
"0.617","0.084824","3.003","0.05679569"
"0.61725","0.084824","","0.0568594"
"0.6175","0.084824","","0.0569231"
"0.61775","0.084824","","0.0569868"
"0.618","0.084824","3.004","0.05705051"
"0.61825","0.0851105","","0.05711442"
"0.6185","0.085397","","0.05717856"
"0.61875","0.0856835","","0.05724291"
"0.619","0.08597","3.004","0.05730747"
"0.61925","0.0856835","","0.05737182"
"0.6195","0.085397","","0.05743595"
"0.61975","0.0851105","","0.05749987"
"0.62","0.084824","3.004","0.05756357"
"0.62025","0.0848445","","0.05762729"
"0.6205","0.084865","","0.05769102"
"0.62075","0.0848855","","0.05775477"
"0.621","0.084906","3.004","0.05781854"
"0.62125","0.084865","","0.05788227"
"0.6215","0.084824","","0.05794597"
"0.62175","0.084783","","0.05800964"
"0.622","0.084742","3.004","0.05807329"
"0.62225","0.08488525","","0.05813703"
"0.6225","0.0850285","","0.05820089"
"0.62275","0.08517175","","0.05826486"
"0.623","0.085315","3.004","0.05832893"
"0.62325","0.085397","","0.05839304"
"0.6235","0.085479","","0.05845721"
"0.62375","0.085561","","0.05852145"
"0.624","0.085643","3.003","0.05858574"
"0.62425","0.08543825","","0.05864991"
"0.6245","0.0852335","","0.05871392"
"0.62475","0.08502875","","0.05877777"
"0.625","0.084824","3.004","0.05884148"
"0.62525","0.0848035","","0.05890516"
"0.6255","0.084783","","0.05896884"
"0.62575","0.0847625","","0.05903249"
"0.626","0.084742","3.004","0.05909613"
"0.62625","0.084783","","0.05915979"
"0.6265","0.084824","","0.05922347"
"0.62675","0.084865","","0.05928718"
"0.627","0.084906","3.003","0.05935092"
"0.62725","0.0852335","","0.05941493"
"0.6275","0.085561","","0.05947919"
"0.62775","0.0858885","","0.05954369"
"0.628","0.086216","3.004","0.05960844"
"0.62825","0.0858885","","0.05967294"
"0.6285","0.085561","","0.0597372"
"0.62875","0.0852335","","0.05980121"
"0.629","0.084906","3.004","0.05986497"
"0.62925","0.084906","","0.05992874"
"0.6295","0.084906","","0.0599925"
"0.62975","0.084906","","0.06005627"
"0.63","0.084906","3.004","0.06012003"
"0.63025","0.084865","","0.06018376"
"0.6305","0.084824","","0.06024747"
"0.63075","0.084783","","0.06031114"
"0.631","0.084742","3.004","0.06037478"
"0.63125","0.0847625","","0.06043842"
"0.6315","0.084783","","0.06050207"
"0.63175","0.0848035","","0.06056573"
"0.632","0.084824","3.003","0.06062941"
"0.63225","0.084824","","0.06069312"
"0.6325","0.084824","","0.06075682"
"0.63275","0.084824","","0.06082052"
"0.633","0.084824","3.004","0.06088423"
"0.63325","0.08519225","","0.06094818"
"0.6335","0.0855605","","0.06101242"
"0.63375","0.08592875","","0.06107693"
"0.634","0.086297","3.003","0.06114172"
"0.63425","0.08592875","","0.06120625"
"0.6345","0.0855605","","0.06127051"
"0.63475","0.08519225","","0.06133448"
"0.635","0.084824","3.004","0.06139819"
"0.63525","0.084824","","0.06146189"
"0.6355","0.084824","","0.06152559"
"0.63575","0.084824","","0.0615893"
"0.636","0.084824","3.004","0.061653"
"0.63625","0.0848035","","0.06171669"
"0.6365","0.084783","","0.06178036"
"0.63675","0.0847625","","0.06184401"
"0.637","0.084742","3.004","0.06190766"
"0.63725","0.08509","","0.06197156"
"0.6375","0.085438","","0.06203572"
"0.63775","0.085786","","0.06210015"
"0.638","0.086134","3.004","0.06216483"
"0.63825","0.0858475","","0.06222931"
"0.6385","0.085561","","0.06229356"
"0.63875","0.0852745","","0.0623576"
"0.639","0.084988","3.004","0.06242143"
"0.63925","0.084947","","0.06248522"
"0.6395","0.084906","","0.06254899"
"0.63975","0.084865","","0.06261272"
"0.64","0.084824","3.004","0.06267643"
"0.64025","0.084824","","0.06274011"
"0.6405","0.084824","","0.06280379"
"0.64075","0.084824","","0.06286747"
"0.641","0.084824","3.003","0.06293115"
"0.64125","0.0848035","","0.06299482"
"0.6415","0.084783","","0.06305847"
"0.64175","0.0847625","","0.0631221"
"0.642","0.084742","3.003","0.06318572"
"0.64225","0.084742","","0.06324937"
"0.6425","0.084742","","0.06331301"
"0.64275","0.084742","","0.06337665"
"0.643","0.084742","3.004","0.06344029"
"0.64325","0.085049","","0.06350416"
"0.6435","0.085356","","0.06356826"
"0.64375","0.085663","","0.0636326"
"0.644","0.08597","3.004","0.06369716"
"0.64425","0.085663","","0.06376149"
"0.6445","0.085356","","0.0638256"
"0.64475","0.085049","","0.06388947"
"0.645","0.084742","3.004","0.06395311"
"0.64525","0.084783","","0.06401678"
"0.6455","0.084824","","0.06408048"
"0.64575","0.084865","","0.06414422"
"0.646","0.084906","3.004","0.06420798"
"0.64625","0.0848855","","0.06427173"
"0.6465","0.084865","","0.06433546"
"0.64675","0.0848445","","0.06439918"
"0.647","0.084824","3.004","0.06446289"
"0.64725","0.08492625","","0.06452664"
"0.6475","0.0850285","","0.06459048"
"0.64775","0.08513075","","0.06465439"
"0.648","0.085233","3.003","0.06471838"
"0.64825","0.0853355","","0.06478247"
"0.6485","0.085438","","0.06484663"
"0.64875","0.0855405","","0.06491087"
"0.649","0.085643","3.004","0.06497519"
"0.64925","0.08545875","","0.06503937"
"0.6495","0.0852745","","0.06510341"
"0.64975","0.08509025","","0.06516731"
"0.65","0.084906","3.004","0.06523108"
"0.65025","0.084865","","0.06529481"
"0.6505","0.084824","","0.06535851"
"0.65075","0.084783","","0.06542219"
"0.651","0.084742","3.004","0.06548583"
"0.65125","0.084742","","0.06554947"
"0.6515","0.084742","","0.06561311"
"0.65175","0.084742","","0.06567675"
"0.652","0.084742","3.004","0.06574039"
"0.65225","0.08509","","0.06580429"
"0.6525","0.085438","","0.06586846"
"0.65275","0.085786","","0.06593288"
"0.653","0.086134","3.004","0.06599757"
"0.65325","0.0858065","","0.06606201"
"0.6535","0.085479","","0.06612621"
"0.65375","0.0851515","","0.06619015"
"0.654","0.084824","3.004","0.06625386"
"0.65425","0.084824","","0.06631754"
"0.6545","0.084824","","0.06638122"
"0.65475","0.084824","","0.0664449"
"0.655","0.084824","3.003","0.06650858"
"0.65525","0.084824","","0.06657229"
"0.6555","0.084824","","0.06663599"
"0.65575","0.084824","","0.06669969"
"0.656","0.084824","3.004","0.06676339"
"0.65625","0.084824","","0.0668271"
"0.6565","0.084824","","0.0668908"
"0.65675","0.084824","","0.0669545"
"0.657","0.084824","3.004","0.06701821"
"0.65725","0.084824","","0.06708191"
"0.6575","0.084824","","0.06714561"
"0.65775","0.084824","","0.06720931"
"0.658","0.084824","3.004","0.06727302"
"0.65825","0.085172","","0.06733698"
"0.6585","0.08552","","0.06740121"
"0.65875","0.085868","","0.06746569"
"0.659","0.086216","3.004","0.06753044"
"0.65925","0.085868","","0.06759493"
"0.6595","0.08552","","0.06765915"
"0.65975","0.085172","","0.06772312"
"0.66","0.084824","3.004","0.06778682"
"0.66025","0.0848035","","0.06785049"
"0.6605","0.084783","","0.06791414"
"0.66075","0.0847625","","0.06797777"
"0.661","0.084742","3.003","0.06804139"
"0.66125","0.0847625","","0.06810503"
"0.6615","0.084783","","0.06816868"
"0.66175","0.0848035","","0.06823235"
"0.662","0.084824","3.003","0.06829603"
"0.66225","0.0851515","","0.06835998"
"0.6625","0.085479","","0.06842417"
"0.66275","0.0858065","","0.06848861"
"0.663","0.086134","3.004","0.0685533"
"0.66325","0.085827","","0.06861775"
"0.6635","0.08552","","0.06868198"
"0.66375","0.085213","","0.06874598"
"0.664","0.084906","3.004","0.06880974"
"0.66425","0.084906","","0.0688735"
"0.6645","0.084906","","0.06893727"
"0.66475","0.084906","","0.06900103"
"0.665","0.084906","3.004","0.0690648"
"0.66525","0.0848855","","0.06912853"
"0.6655","0.084865","","0.06919224"
"0.66575","0.0848445","","0.06925593"
"0.666","0.084824","3.003","0.06931962"
"0.66625","0.084824","","0.06938332"
"0.6665","0.084824","","0.06944702"
"0.66675","0.084824","","0.06951072"
"0.667","0.084824","3.004","0.06957443"
"0.66725","0.084824","","0.06963813"
"0.6675","0.084824","","0.06970183"
"0.66775","0.084824","","0.06976554"
"0.668","0.084824","3.004","0.06982924"
"0.66825","0.0851105","","0.06989314"
"0.6685","0.085397","","0.06995725"
"0.66875","0.0856835","","0.07002157"
"0.669","0.08597","3.003","0.07008612"
"0.66925","0.0856835","","0.07015046"
"0.6695","0.085397","","0.0702146"
"0.66975","0.0851105","","0.07027852"
"0.67","0.084824","3.004","0.07034222"
"0.67025","0.0848035","","0.07040591"
"0.6705","0.084783","","0.07046958"
"0.67075","0.0847625","","0.07053323"
"0.671","0.084742","3.004","0.07059688"
"0.67125","0.0847625","","0.07066051"
"0.6715","0.084783","","0.07072416"
"0.67175","0.0848035","","0.07078783"
"0.672","0.084824","3.003","0.07085151"
"0.67225","0.08492625","","0.07091527"
"0.6725","0.0850285","","0.0709791"
"0.67275","0.08513075","","0.07104302"
"0.673","0.085233","3.003","0.071107"
"0.67325","0.085315","","0.07117105"
"0.6735","0.085397","","0.07123517"
"0.67375","0.085479","","0.07129934"
"0.674","0.085561","3.003","0.07136357"
"0.67425","0.08535625","","0.07142768"
"0.6745","0.0851515","","0.07149163"
"0.67475","0.08494675","","0.07155542"
"0.675","0.084742","3.004","0.07161906"
"0.67525","0.0847625","","0.0716827"
"0.6755","0.084783","","0.07174635"
"0.67575","0.0848035","","0.07181001"
"0.676","0.084824","3.003","0.0718737"
"0.67625","0.0848445","","0.07193739"
"0.6765","0.084865","","0.07200111"
"0.67675","0.0848855","","0.07206483"
"0.677","0.084906","3.003","0.07212858"
"0.67725","0.085213","","0.07219257"
"0.6775","0.08552","","0.0722568"
"0.67775","0.085827","","0.07232125"
"0.678","0.086134","3.004","0.07238594"
"0.67825","0.0858065","","0.07245038"
"0.6785","0.085479","","0.07251458"
"0.67875","0.0851515","","0.07257852"
"0.679","0.084824","3.004","0.07264223"
"0.67925","0.084824","","0.07270591"
"0.6795","0.084824","","0.07276959"
"0.67975","0.084824","","0.07283327"
"0.68","0.084824","3.003","0.07289695"
"0.68025","0.0848035","","0.07296064"
"0.6805","0.084783","","0.07302431"
"0.68075","0.0847625","","0.07308797"
"0.681","0.084742","3.004","0.07315161"
"0.68125","0.084742","","0.07321525"
"0.6815","0.084742","","0.07327889"
"0.68175","0.084742","","0.07334253"
"0.682","0.084742","3.004","0.07340618"
"0.68225","0.0847625","","0.07346983"
"0.6825","0.084783","","0.0735335"
"0.68275","0.0848035","","0.07359719"
"0.683","0.084824","3.004","0.07366089"
"0.68325","0.085172","","0.07372486"
"0.6835","0.08552","","0.07378908"
"0.68375","0.085868","","0.07385357"
"0.684","0.086216","3.004","0.07391832"
"0.68425","0.0858885","","0.07398282"
"0.6845","0.085561","","0.07404708"
"0.68475","0.0852335","","0.07411109"
"0.685","0.084906","3.004","0.07417485"
"0.68525","0.0848855","","0.0742386"
"0.6855","0.084865","","0.07430234"
"0.68575","0.0848445","","0.07436605"
"0.686","0.084824","3.004","0.07442976"
"0.68625","0.084824","","0.07449346"
"0.6865","0.084824","","0.07455716"
"0.68675","0.084824","","0.07462086"
"0.687","0.084824","3.004","0.07468457"
"0.68725","0.085172","","0.07474853"
"0.6875","0.08552","","0.07481276"
"0.68775","0.085868","","0.07487724"
"0.688","0.086216","3.004","0.07494199"
"0.68825","0.085868","","0.07500648"
"0.6885","0.08552","","0.0750707"
"0.68875","0.085172","","0.07513467"
"0.689","0.084824","3.004","0.07519837"
"0.68925","0.084824","","0.07526207"
"0.6895","0.084824","","0.07532578"
"0.68975","0.084824","","0.07538948"
"0.69","0.084824","3.004","0.07545318"
"0.69025","0.084824","","0.07551686"
"0.6905","0.084824","","0.07558055"
"0.69075","0.084824","","0.07564423"
"0.691","0.084824","3.003","0.07570791"
"0.69125","0.084824","","0.07577161"
"0.6915","0.084824","","0.07583532"
"0.69175","0.084824","","0.07589902"
"0.692","0.084824","3.004","0.07596272"
"0.69225","0.084824","","0.07602642"
"0.6925","0.084824","","0.07609013"
"0.69275","0.084824","","0.07615383"
"0.693","0.084824","3.004","0.07621753"
"0.69325","0.0851105","","0.07628143"
"0.6935","0.085397","","0.07634554"
"0.69375","0.0856835","","0.07640987"
"0.694","0.08597","3.003","0.07647441"
"0.69425","0.085704","","0.07653875"
"0.6945","0.085438","","0.07660289"
"0.69475","0.085172","","0.07666684"
"0.695","0.084906","3.003","0.07673058"
"0.69525","0.084865","","0.07679429"
"0.6955","0.084824","","0.07685797"
"0.69575","0.084783","","0.07692163"
"0.696","0.084742","3.003","0.07698525"
"0.69625","0.0847625","","0.07704888"
"0.6965","0.084783","","0.07711253"
"0.69675","0.0848035","","0.0771762"
"0.697","0.084824","3.003","0.07723988"
"0.69725","0.08494675","","0.07730367"
"0.6975","0.0850695","","0.07736756"
"0.69775","0.08519225","","0.07743154"
"0.698","0.085315","3.004","0.07749561"
"0.69825","0.0853765","","0.07755973"
"0.6985","0.085438","","0.07762389"
"0.69875","0.0854995","","0.0776881"
"0.699","0.085561","3.004","0.07775236"
"0.69925","0.08537675","","0.07781648"
"0.6995","0.0851925","","0.07788046"
"0.69975","0.08500825","","0.0779443"
"0.7","0.084824","3.004","0.078008"
"0.70025","0.084824","","0.0780717"
"0.7005","0.084824","","0.07813541"
"0.70075","0.084824","","0.07819911"
"0.701","0.084824","3.004","0.07826281"
"0.70125","0.0848035","","0.0783265"
"0.7015","0.084783","","0.07839017"
"0.70175","0.0847625","","0.07845383"
"0.702","0.084742","3.004","0.07851747"
"0.70225","0.08509","","0.07858137"
"0.7025","0.085438","","0.07864554"
"0.70275","0.085786","","0.07870996"
"0.703","0.086134","3.004","0.07877465"
"0.70325","0.0858065","","0.07883909"
"0.7035","0.085479","","0.07890328"
"0.70375","0.0851515","","0.07896723"
"0.704","0.084824","3.004","0.07903094"
"0.70425","0.084824","","0.07909462"
"0.7045","0.084824","","0.0791583"
"0.70475","0.084824","","0.07922198"
"0.705","0.084824","3.003","0.07928566"
"0.70525","0.084824","","0.07934934"
"0.7055","0.084824","","0.07941303"
"0.70575","0.084824","","0.07947671"
"0.706","0.084824","3.003","0.07954039"
"0.70625","0.084824","","0.07960409"
"0.7065","0.084824","","0.07966779"
"0.70675","0.084824","","0.0797315"
"0.707","0.084824","3.004","0.0797952"
"0.70725","0.0848035","","0.07985889"
"0.7075","0.084783","","0.07992256"
"0.70775","0.0847625","","0.07998622"
"0.708","0.084742","3.004","0.08004986"
"0.70825","0.0851105","","0.08011375"
"0.7085","0.085479","","0.08017793"
"0.70875","0.0858475","","0.08024238"
"0.709","0.086216","3.003","0.0803071"
"0.70925","0.085868","","0.08037159"
"0.7095","0.08552","","0.08043582"
"0.70975","0.085172","","0.08049978"
"0.71","0.084824","3.004","0.08056348"
"0.71025","0.084824","","0.08062719"
"0.7105","0.084824","","0.08069089"
"0.71075","0.084824","","0.08075459"
"0.711","0.084824","3.004","0.0808183"
"0.71125","0.084824","","0.080882"
"0.7115","0.084824","","0.0809457"
"0.71175","0.084824","","0.0810094"
"0.712","0.084824","3.004","0.08107311"
"0.71225","0.085172","","0.08113705"
"0.7125","0.08552","","0.08120125"
"0.71275","0.085868","","0.08126572"
"0.713","0.086216","3.003","0.08133045"
"0.71325","0.0858885","","0.08139495"
"0.7135","0.085561","","0.0814592"
"0.71375","0.0852335","","0.08152321"
"0.714","0.084906","3.004","0.08158698"
"0.71425","0.084906","","0.08165072"
"0.7145","0.084906","","0.08171447"
"0.71475","0.084906","","0.08177821"
"0.715","0.084906","3.003","0.08184195"
"0.71525","0.084865","","0.08190569"
"0.7155","0.084824","","0.08196939"
"0.71575","0.084783","","0.08203306"
"0.716","0.084742","3.004","0.0820967"
"0.71625","0.084783","","0.08216037"
"0.7165","0.084824","","0.08222408"
"0.71675","0.084865","","0.08228781"
